X	Y	rain	djungle	snouter1.1	snouter1.2	snouter1.3	snouter1.4	snouter1.5	snouter1.6	snouter1.7	snouter1.8	snouter1.9	snouter1.10	snouter2.1	snouter2.2	snouter2.3	snouter2.4	snouter2.5	snouter2.6	snouter2.7	snouter2.8	snouter2.9	snouter2.10	snouter3.1	snouter3.2	snouter3.3	snouter3.4	snouter3.5	snouter3.6	snouter3.7	snouter3.8	snouter3.9	snouter3.10
8	30	710	14	71	74.7	71.7	66.3	66.9	64.5	83	63.6	70.5	67.9	1	1	1	1	1	1	1	1	1	1	10	11	10	8	9	8	14	8	10	9
9	30	815	3	67.4	64.5	68.7	66.3	57.2	54.5	74.2	72.5	64.2	73.6	1	1	1	1	0	0	1	1	1	1	8	7	9	8	5	4	10	10	7	10
10	30	1010	2	64.3	62.9	61.2	74	51.2	59.4	57.4	77.4	56.1	71.8	1	1	1	1	0	0	0	1	0	1	7	6	6	9	3	5	5	10	4	9
11	30	1145	11	73.4	55.6	59.7	72.2	55.6	74.3	64	68.5	64	62	1	0	1	1	0	1	1	1	1	1	9	4	5	8	4	9	6	7	6	6
12	30	1250	6	63.6	56.7	64.2	62	64.3	61.6	61.2	72.3	72.2	51.1	1	0	1	1	1	1	1	1	1	0	6	4	6	5	6	5	5	8	8	3
13	30	1295	14	65	56.4	64.1	43.2	69.8	65.6	67.7	75.7	67.8	58	1	0	1	0	1	1	1	1	1	0	6	4	6	1	7	6	7	9	7	4
14	30	1220	17	57.6	51.4	64	59.1	68	71.8	64.4	89.5	66.4	55.1	0	0	1	1	1	1	1	1	1	0	4	3	6	5	7	8	6	12	7	4
15	30	1175	1	50.6	59.8	73	85.5	62.3	60.5	64.5	88.5	74.2	57.6	0	1	1	1	1	1	1	1	1	0	3	5	8	11	6	5	6	12	9	5
16	30	1190	5	52.7	67.9	63.1	70.1	54.8	62.7	72.7	96.6	85.1	60.6	0	1	1	1	0	1	1	1	1	1	3	7	6	8	4	6	8	14	11	5
17	30	1175	18	55.2	67.7	71.1	77	43.3	60.4	70.5	90.5	80	71	0	1	1	1	0	1	1	1	1	1	4	7	8	9	1	5	8	13	10	8
18	30	1160	15	61.7	60.9	73.2	67.8	48.2	51.4	73.6	80.8	77.9	71	1	1	1	1	0	0	1	1	1	1	6	5	8	7	2	3	9	10	10	8
19	30	1175	5	55.9	56.4	70	51	50.1	61.1	56.9	79.4	74.4	74.9	0	0	1	0	0	1	0	1	1	1	4	4	8	3	3	5	4	10	9	9
20	30	1250	7	57.9	50.3	72.1	38.2	58.3	70.1	62	77.2	70.2	76.2	0	0	1	0	0	1	1	1	1	1	4	3	8	0	5	7	5	9	7	9
21	30	1235	1	65.5	60.7	77.4	50.1	55.9	61.9	63.1	83.8	63.3	75.1	1	1	1	0	0	1	1	1	1	1	6	5	9	3	4	5	6	11	6	9
22	30	1250	18	64.9	64.1	70.8	58.7	66.2	67.9	58.6	76.4	58.4	71.5	1	1	1	0	1	1	0	1	0	1	6	6	8	5	6	7	5	9	5	8
23	30	1235	2	69.3	63.4	68.2	67.4	58	63.3	62.8	74.8	60.8	67.2	1	1	1	1	0	1	1	1	1	1	7	6	7	7	4	6	6	9	5	7
24	30	1190	9	71.3	71.1	57.5	68.8	44.4	77.2	68.7	74.8	67.8	74.2	1	1	0	1	0	1	1	1	1	1	8	8	4	7	1	9	7	9	7	9
25	30	1115	0	62.3	60.3	48.6	68.1	53.3	74.1	70.3	58.3	70.7	74	1	1	0	1	0	1	1	0	1	1	6	5	2	7	4	9	8	5	8	9
26	30	980	9	63.3	73.3	56.3	70	58.6	85.5	63.5	51.5	71	71.3	1	1	0	1	0	1	1	0	1	1	6	9	5	8	5	13	7	3	9	9
27	30	845	7	57.1	70.2	49.4	72.6	78.9	87.9	60.1	64.5	69.6	81.4	0	1	0	1	1	1	0	1	1	1	5	9	3	10	12	14	6	7	9	12
28	30	680	7	62.4	79.4	69.3	66.4	72.2	85.5	60.5	60	62.3	66.8	1	1	1	1	1	1	0	0	1	1	7	13	10	9	10	15	7	7	7	9
6	31	323	16	81.4	79.7	83.6	58.5	75.1	86.4	81.4	65.1	65	61	1	1	1	0	1	1	1	1	1	1	16	16	17	8	14	18	16	10	10	9
7	31	488.5	14	73.9	77.1	69.8	59.9	79.5	78.9	80.9	70.5	73.7	61.9	1	1	1	0	1	1	1	1	1	1	12	13	11	7	14	14	15	11	12	8
8	31	624	16	63	69.3	66.2	66.1	72.9	75	85.4	69.1	62.8	66.3	1	1	1	1	1	1	1	1	1	1	8	10	9	9	11	12	15	10	8	9
9	31	729.5	10	69.1	58.8	70.1	64.7	74.7	61.1	74	76.5	60	70.2	1	0	1	1	1	1	1	1	0	1	9	6	10	8	11	7	11	12	6	10
10	31	865	7	76.6	53.8	67.7	69.9	65	58.7	72.3	65.6	62.1	67.8	1	0	1	1	1	0	1	1	1	1	11	4	8	9	7	6	9	8	7	8
11	31	1030.5	18	71.7	46.1	62.4	74.9	61.2	67.5	65.8	65.4	62.2	64.2	1	0	1	1	1	1	1	1	1	1	9	2	6	9	6	7	7	7	6	7
12	31	1166	17	63.4	52.2	73.7	69.5	52.9	53.5	65	69	73.1	58.5	1	0	1	1	0	0	1	1	1	0	6	3	9	8	3	4	6	7	8	5
13	31	1271.5	16	53.7	48.3	72.8	61.7	61.9	53.3	58.9	63.7	77.3	51.7	0	0	1	1	1	0	1	1	1	0	3	2	8	5	5	3	5	6	9	3
14	31	1197	4	49.4	48.5	75	67.2	64.6	61.7	64.8	83.2	73.9	56.1	0	0	1	1	1	1	1	1	1	0	2	2	9	7	6	5	6	11	8	4
15	31	1212.5	17	49.4	48.4	66.4	75.8	62.3	58.7	69.3	82.8	69.2	64.5	0	0	1	1	1	0	1	1	1	1	2	2	7	9	6	5	7	11	7	6
16	31	1228	10	50.1	57.7	71.6	76.3	50.3	61.3	57.6	91.7	77.7	62.1	0	0	1	1	0	1	0	1	1	1	3	4	8	9	3	5	4	13	9	5
17	31	1213.5	8	56	62.6	81.4	80.8	58	54.6	68.7	93.9	76.2	67.9	0	1	1	1	0	0	1	1	1	1	4	6	10	10	5	4	7	13	9	7
18	31	1229	19	54.2	62.9	80.5	67.5	53.5	60.6	67.8	77.2	84.3	67.4	0	1	1	1	0	1	1	1	1	1	4	6	10	7	3	5	7	9	11	7
19	31	1244.5	17	48.6	66.4	79.3	59	55.8	61.9	56.7	83.5	81.2	68	0	1	1	1	0	1	0	1	1	1	2	6	10	5	4	5	4	11	10	7
20	31	1260	17	52.2	60.9	73.1	45.4	55.2	63.8	51.5	84.3	71.1	72	0	1	1	0	0	1	0	1	1	1	3	5	8	1	4	6	3	11	8	8
21	31	1275.5	15	50.9	64.5	67	46.4	60	60	61.5	76.4	67.4	64.2	0	1	1	0	1	1	1	1	1	1	3	6	7	2	5	5	5	9	7	6
22	31	1291	0	57.1	64	60.8	55.2	73.8	63.7	63.3	70.1	71	69.1	0	1	1	0	1	1	1	1	1	1	4	6	5	4	8	6	6	7	7	7
23	31	1246.5	2	55.5	60.3	58.8	61.2	63.7	67.7	64.9	70.4	68.2	79.2	0	1	1	1	1	1	1	1	1	1	4	5	5	5	6	7	6	7	7	10
24	31	1262	8	69.9	62	48.3	58.3	51.9	81.1	69.6	72.2	60.5	76.3	1	1	0	0	0	1	1	1	1	1	7	5	2	5	3	10	7	8	5	9
25	31	1127.5	4	55.8	70.4	51.7	57.9	56.3	56.3	69.7	58.5	66.5	66.4	0	1	0	0	0	0	1	0	1	1	4	8	3	5	4	4	8	5	7	7
26	31	993	16	58.9	72.5	54.7	67.7	69.4	66.5	68	52.7	63	73.6	0	1	0	1	1	1	1	0	1	1	5	9	4	8	8	7	8	4	6	9
27	31	858.5	18	49.5	81.6	44.3	78.7	74.4	81.4	72.5	52.4	64.9	74.4	0	1	0	1	1	1	1	0	1	1	3	12	1	11	10	12	10	4	7	10
28	31	724	5	50.4	84.6	61.1	68.6	74.9	84.2	66.2	58.1	74.1	69.9	0	1	1	1	1	1	1	0	1	1	3	14	7	9	11	14	8	6	11	9
7	32	372	18	87.2	77.4	73.5	77.4	90.4	84.3	82.3	76.6	79	73.6	1	1	1	1	1	1	1	1	1	1	18	14	13	14	19	17	16	14	15	13
8	32	538	10	76.6	60.1	68.2	69.7	93.2	77.3	78.8	74.7	71.1	83.3	1	0	1	1	1	1	1	1	1	1	13	7	10	10	19	13	14	12	11	15
9	32	644	12	79.7	46.6	73.3	60.5	83.2	75.1	71.3	73.4	72	73.9	1	0	1	0	1	1	1	1	1	1	13	2	11	7	14	12	10	11	11	11
10	32	780	4	79.1	38.7	67.4	59.4	68.4	65.2	74.4	68.6	62.1	69.1	1	0	1	0	1	1	1	1	1	1	12	0	8	6	9	8	11	9	7	9
11	32	916	3	76.5	46.6	64	70.9	73.1	60.8	66.4	64.3	52.9	62.9	1	0	1	1	1	1	1	1	0	1	10	2	7	9	9	6	8	7	4	7
12	32	1052	18	74.6	57.6	66.5	67.4	61.6	56.4	58.1	67.2	52	56.5	1	0	1	1	1	0	0	1	0	0	9	5	7	7	6	4	5	7	3	4
13	32	1188	9	64.1	55.4	67.5	68.2	59.8	60.7	60.7	63.5	64.5	57	1	0	1	1	1	1	1	1	1	0	6	4	7	7	5	5	5	6	6	4
14	32	1204	0	50.2	55.2	79.6	65.9	61.9	48	64.3	69	64.4	63.3	0	0	1	1	1	0	1	1	1	1	3	4	10	6	6	2	6	7	6	6
15	32	1220	16	51.1	58.1	62.8	73.6	67.1	53.1	63.7	86.2	70.4	67.3	0	0	1	1	1	0	1	1	1	1	3	5	6	8	7	3	6	11	8	7
16	32	1206	1	50.4	63.3	66.2	68.8	53.7	52.7	61.7	78.1	74.7	60.2	0	1	1	1	0	0	1	1	1	1	3	6	7	7	3	3	5	9	9	5
17	32	1252	1	51.7	70.1	82.3	68.7	49.9	58.3	59.6	79.5	79.4	64.3	0	1	1	1	0	0	1	1	1	1	3	7	10	7	3	5	5	10	10	6
18	32	1268	10	60.8	64.7	78.4	50.5	48.5	50.2	64.6	74.2	82.3	63.1	1	1	1	0	0	0	1	1	1	1	5	6	9	3	2	3	6	8	10	6
19	32	1284	9	52.7	62.5	70.7	55.6	51.6	65.2	59.1	76.2	83.6	62	0	1	1	0	0	1	1	1	1	1	3	5	7	4	3	6	5	9	10	5
20	32	1270	6	51.1	62.6	68.9	48.4	59.2	72.2	57	88.9	67.2	55.2	0	1	1	0	1	1	0	1	1	0	3	6	7	2	5	8	4	12	7	4
21	32	1286	4	48	57.3	65.4	38.6	57.6	67.5	76.4	77.9	74.7	61.3	0	0	1	0	0	1	1	1	1	1	2	4	6	0	4	7	9	9	8	5
22	32	1302	12	52.9	61.5	61	45	61	69.2	68.7	60	67.4	65.6	0	1	1	0	1	1	1	1	1	1	3	5	5	1	5	7	7	5	7	6
23	32	1258	1	56.1	63.7	60.7	47.3	57.6	73.6	60.3	71.8	67.6	78.8	0	1	1	0	0	1	1	1	1	1	4	6	5	2	4	8	5	8	7	9
24	32	1214	6	58.2	68.7	63.4	49.8	69	71.8	62.1	66	61.5	69.7	0	1	1	0	1	1	1	1	1	1	5	7	6	3	7	8	6	7	5	7
25	32	1050	20	56.6	66.1	55.3	54.1	78.3	64.3	51.1	64.6	65.5	64.3	0	1	0	0	1	1	0	1	1	1	4	7	4	4	10	7	3	7	7	7
26	32	976	19	55.5	82.6	52.9	66.1	81.6	72.5	53.5	58.2	69.7	64.8	0	1	0	1	1	1	0	0	1	1	4	12	4	7	12	9	4	5	8	7
27	32	872	11	49.5	78.7	47.9	82.8	76.2	89.9	53.7	61.4	72.9	66.1	0	1	0	1	1	1	0	1	1	1	3	11	2	12	11	15	4	6	10	8
28	32	738	2	51.2	82.2	51.6	77.3	82.4	97.3	52.4	63.4	74.7	74.5	0	1	0	1	1	1	0	1	1	1	4	13	4	12	13	18	4	7	11	11
8	33	392	7	73	59.6	76.8	62	84.6	76.2	80	72.7	77.3	82.4	1	0	1	1	1	1	1	1	1	1	13	8	14	9	17	14	15	13	14	16
9	33	528.5	1	83.2	41.9	70.9	61.3	88.4	78.1	85.2	69	72.2	83.5	1	0	1	1	1	1	1	1	1	1	15	1	11	8	17	13	16	10	11	15
10	33	665	18	73	38.3	70.1	73.4	72.4	67.5	75.1	68.8	70.9	72.3	1	0	1	1	1	1	1	1	1	1	11	0	10	11	11	9	11	9	10	11
11	33	801.5	15	75.1	42	79.9	81.4	75.4	61.8	67.6	61	70.6	64.3	1	0	1	1	1	1	1	1	1	1	11	1	12	13	11	7	8	6	9	7
12	33	938	7	73	55.3	76.2	81	63.1	51.7	69.3	60.4	55.1	64.7	1	0	1	1	1	0	1	1	0	1	9	4	10	12	7	3	8	6	4	7
13	33	1074.5	11	64.4	50.9	71.4	63.9	56.5	65.1	55.8	65.3	57.6	65.4	1	0	1	1	0	1	0	1	0	1	7	3	8	6	4	7	4	7	5	7
14	33	1181	18	42	50.1	73.4	65.4	68.6	52.4	61.4	75.5	57.7	68.5	0	0	1	1	1	0	1	1	0	1	1	3	8	6	7	3	5	9	5	7
15	33	1197.5	4	51.2	58.7	76.2	66.2	64.8	54.4	68.7	68.4	72.5	60.4	0	0	1	1	1	0	1	1	1	1	3	5	9	7	6	4	7	7	8	5
16	33	1214	5	51.7	61.4	77	64.4	60.6	56.9	66.4	79.5	61.1	62.3	0	1	1	1	1	0	1	1	1	1	3	5	9	6	5	4	7	10	5	6
17	33	1230.5	9	48.2	66.8	75.2	57	51.7	62.4	62.5	88.5	73.2	69.6	0	1	1	0	0	1	1	1	1	1	2	7	9	4	3	6	6	12	8	7
18	33	1277	15	50	62.2	72.1	53.4	48.3	58.7	65.4	78.1	76.6	56.4	0	1	1	0	0	1	1	1	1	0	3	5	8	3	2	5	6	9	9	4
19	33	1263.5	3	53	58.5	63.2	45.8	52.4	62.7	67.2	71.1	79.4	50.1	0	0	1	0	0	1	1	1	1	0	3	5	6	2	3	6	7	8	10	3
20	33	1280	15	51.2	57.7	56.7	45.7	59.6	69.7	72.9	75.6	64.2	54.4	0	0	0	0	1	1	1	1	1	0	3	4	4	2	5	7	8	9	6	4
21	33	1296.5	18	55.4	55.5	56.4	41.5	66.5	67.4	83.9	71.3	63.9	54.4	0	0	0	0	1	1	1	1	1	0	4	4	4	1	6	7	10	8	6	4
22	33	1283	14	52.6	58.2	52.2	41.9	60.6	72.2	70.3	64.7	67.3	65.3	0	0	0	0	1	1	1	1	1	1	3	4	3	1	5	8	7	6	7	6
23	33	1269.5	9	56.9	68.7	59.8	38.4	67	65.2	73.2	67.5	67	63.8	0	1	1	0	1	1	1	1	1	1	4	7	5	0	7	6	8	7	7	6
24	33	1136	16	69	62.9	64.2	41.1	78.5	70.6	76.6	66.1	68	67.9	1	1	1	0	1	1	1	1	1	1	7	6	6	0	10	8	9	7	7	7
25	33	1002.5	2	62.4	68.1	59.6	51.6	90.6	68.6	45.6	63	65.7	61.7	1	1	0	0	1	1	0	1	1	1	6	8	5	3	14	8	2	6	7	6
26	33	929	0	61.1	84.3	61.5	59	77.6	80.8	43.3	69.5	65.1	68.5	1	1	1	0	1	1	0	1	1	1	6	13	6	5	11	12	1	8	7	8
27	33	825.5	11	54.6	77.4	50.6	72	79.3	95.1	46.7	74	71.4	75	0	1	0	1	1	1	0	1	1	1	4	11	3	10	12	16	2	10	9	10
28	33	692	9	57.3	78.4	58.7	86.3	79.1	97.1	51.4	71	73.5	92.7	0	1	0	1	1	1	0	1	1	1	6	12	6	15	13	18	4	10	11	17
9	34	413	9	72.9	39.2	75.1	71.1	75.3	77.5	83.1	68	80.6	89.7	1	0	1	1	1	1	1	1	1	1	12	0	13	12	13	14	16	11	15	19
10	34	550	10	70.1	36.1	78.2	75.2	77.6	85.4	88.2	77.8	78.1	92.3	1	0	1	1	1	1	1	1	1	1	11	0	13	12	13	16	17	13	13	18
11	34	687	5	65.8	41.3	85.3	85.8	80.3	76.6	81.2	60.6	74.7	82.6	1	0	1	1	1	1	1	0	1	1	8	1	15	15	13	12	13	7	11	14
12	34	824	18	65.2	49.2	87.7	81	67.1	55.8	81.3	61.7	70.4	72.5	1	0	1	1	1	0	1	1	1	1	8	3	14	12	8	5	12	7	9	10
13	34	961	10	59	56.1	76.3	68.1	63.9	61.2	76.5	80.2	55.8	75.5	0	0	1	1	1	1	1	1	0	1	5	5	10	8	7	6	10	11	4	10
14	34	1068	8	47.8	54.7	76.9	66.5	58	63	70.6	68.2	71.8	60.1	0	0	1	1	0	1	1	1	1	1	2	4	10	7	5	6	8	8	8	5
15	34	1175	17	46.3	62.4	81.6	58.7	63.3	63.1	66	70.5	66.4	56.2	0	1	1	0	1	1	1	1	1	0	2	6	10	5	6	6	7	8	7	4
16	34	1192	16	59	66.9	76.9	64.4	63.1	54.3	72.9	70	62.2	55.6	0	1	1	1	1	0	1	1	1	0	5	7	9	6	6	4	8	8	6	4
17	34	1239	17	52.4	59.6	75.2	52.6	62.8	55.3	59.2	70.3	61.1	68.6	0	1	1	0	1	0	1	1	1	1	3	5	9	3	6	4	5	7	5	7
18	34	1256	6	38.8	59.4	72.2	38	60	64	71.8	63.8	67.7	48.1	0	1	1	0	1	1	1	1	1	0	0	5	8	0	5	6	8	6	7	2
19	34	1273	1	52.1	59.8	66.6	44.4	56.1	58	70.2	62.9	62.8	42.4	0	1	1	0	0	0	1	1	1	0	3	5	6	1	4	4	7	6	6	1
20	34	1230	16	57.5	65.9	58.4	47.4	57.2	70.3	73.9	69.7	57.4	47.6	0	1	0	0	0	1	1	1	0	0	4	6	5	2	4	7	8	7	4	2
21	34	1247	12	65.9	56.8	55.8	47	67.7	73	72.2	67.7	60	50.9	1	0	0	0	1	1	1	1	1	0	6	4	4	2	7	8	8	7	5	3
22	34	1204	4	65.4	58.1	54.7	45	71.2	72	76.7	71.1	67.2	58.1	1	0	0	0	1	1	1	1	1	0	6	5	4	1	8	8	9	8	7	5
23	34	1191	3	67.8	66.5	64.7	42.2	63.7	61.8	62.8	67.1	69.6	52.8	1	1	1	0	1	1	1	1	1	0	7	7	6	1	6	6	6	7	7	3
24	34	1088	19	63.2	73.3	65.8	44.8	74.8	66.8	56.3	73.1	58.3	59	1	1	1	0	1	1	0	1	0	0	6	9	7	1	9	7	4	9	5	5
25	34	925	9	63.1	71	62.1	61.7	89.5	75.4	58.7	70.2	61.3	66.2	1	1	1	1	1	1	0	1	1	1	7	9	6	6	14	10	5	9	6	7
26	34	882	13	55.1	76.1	55.9	56.9	76	83.2	52.2	67.3	62.3	64.1	0	1	0	0	1	1	0	1	1	1	4	11	5	5	10	13	4	8	7	7
27	34	809	10	54.4	68.7	49.3	74.3	81.1	87.6	44.6	63.9	63.1	65.7	0	1	0	1	1	1	0	1	1	1	4	9	3	10	12	14	1	7	7	8
10	35	405	6	68.4	42.4	91	80.7	68.9	78.8	81.8	72.7	80.9	102.3	1	0	1	1	1	1	1	1	1	1	11	1	19	15	11	15	16	12	15	23
11	35	542.5	8	74.2	45.7	91.3	88.4	72.7	70.2	83.5	68.6	87.5	85.5	1	0	1	1	1	1	1	1	1	1	12	2	18	17	11	11	15	10	17	16
12	35	680	9	57.3	41.9	86.7	90.6	70	67.6	83.5	67	86.7	76.4	0	0	1	1	1	1	1	1	1	1	6	1	15	16	10	9	14	9	15	12
13	35	847.5	4	49.8	40.9	74.7	77.8	61.4	73.4	79.9	59.9	77.7	80.6	0	0	1	1	1	1	1	0	1	1	3	0	10	11	6	10	12	6	11	12
14	35	925	17	57.8	45.8	80.3	72.2	61.7	65.4	80.3	63.2	80	63	0	0	1	1	1	1	1	1	1	1	5	2	11	9	6	7	11	7	11	7
15	35	1032.5	2	52.5	56.9	73.3	67.8	64	51.9	76.4	62.5	67.8	58.8	0	0	1	1	1	0	1	1	1	0	3	5	9	8	7	3	10	6	8	5
16	35	1140	2	62.9	61.5	69.1	55.5	62.3	53	67.6	53	57.2	52.1	1	1	1	0	1	0	1	0	0	0	6	6	8	4	6	3	7	3	4	3
17	35	1097.5	0	68.1	50.5	69.1	47.5	65.4	52.8	71.3	60.6	56.9	54.8	1	0	1	0	1	0	1	1	0	0	7	3	8	2	7	3	8	5	4	4
18	35	1205	17	51.3	62.4	71.8	39.6	67	60.6	63.4	56	48.3	53.6	0	1	1	0	1	1	1	0	0	0	3	6	8	0	7	5	6	4	2	3
19	35	1252.5	14	43.7	70.1	71	38.9	67.4	63.3	78.3	60.1	47.8	51.9	0	1	1	0	1	1	1	1	0	0	1	7	8	0	7	6	9	5	2	3
20	35	1210	20	59.4	58	61.5	53	59.3	71	82.9	56.7	51.7	45.2	1	0	1	0	1	1	1	0	0	0	5	5	5	3	5	8	11	4	3	1
21	35	1167.5	10	71.1	57.1	48.4	42	69	72.1	83.3	62.1	52.1	45.6	1	0	0	0	1	1	1	1	0	0	8	4	2	1	7	8	11	6	3	2
22	35	1155	15	72.8	59.9	67.2	47.4	61.4	64.7	80.5	60.9	55.7	45.5	1	1	1	0	1	1	1	1	0	0	8	5	7	2	6	6	10	5	4	2
23	35	1112.5	17	63.6	70.2	69.8	45.4	70.2	56.4	57.5	69.5	56.1	45.4	1	1	1	0	1	0	0	1	0	0	6	8	8	2	8	4	5	8	4	1
24	35	1010	6	56.2	74.9	68.4	45.8	85.5	71.9	49.8	75.2	55.6	64.2	0	1	1	0	1	1	0	1	0	1	4	10	8	2	12	9	3	10	4	7
25	35	877.5	6	58	67.5	58.6	56.9	87.3	71.9	59.1	67.9	54	61.3	0	1	0	0	1	1	0	1	0	1	5	8	5	5	14	9	6	8	4	6
26	35	805	2	55.8	73.6	63.7	61.8	68.1	79.2	48.5	67.3	62.6	61.3	0	1	1	1	1	1	0	1	1	1	5	10	7	7	9	12	3	8	7	6
27	35	732.5	15	60.7	68.2	55.6	74.3	80.6	84.4	59.2	67.5	58	70	1	1	0	1	1	1	0	1	0	1	7	9	5	11	13	14	6	9	6	9
11	36	398	3	69.7	50.4	90	76.4	77.8	80	79.5	72.8	77.9	89.9	1	0	1	1	1	1	1	1	1	1	11	4	19	14	14	15	15	13	14	19
12	36	506	7	74.1	50.8	81.5	84.2	78.8	84.9	74.5	61.7	77.6	75.8	1	0	1	1	1	1	1	1	1	1	12	4	15	16	14	16	12	8	13	13
13	36	674	9	61.2	34.7	85.8	82.5	71.1	82	75.2	52	73.5	69.4	1	0	1	1	1	1	1	0	1	1	7	1	15	14	10	14	11	4	11	10
14	36	782	8	57	45.4	87.9	66.6	67.7	70.2	79.2	51.8	77.5	62	0	0	1	1	1	1	1	0	1	1	5	2	15	8	9	9	12	4	11	7
15	36	830	10	55.6	54.9	66.8	60.8	61.2	60.8	79.5	47.7	76.2	69.4	0	0	1	1	1	1	1	0	1	1	5	5	8	6	6	6	12	2	11	9
16	36	938	0	70.2	61.9	60.4	59.2	64.4	54.5	67.7	55.5	68.8	56.2	1	1	1	0	1	0	1	0	1	0	9	6	6	5	7	4	8	4	8	5
17	36	1046	12	62.5	55.1	68.9	51.3	64.3	45.5	74.6	63.3	59	56.8	1	0	1	0	1	0	1	1	0	0	6	4	8	3	7	2	9	6	5	5
18	36	1124	16	55.7	68.1	71.8	37.4	64	47.5	76.3	61	55.8	54.9	0	1	1	0	1	0	1	1	0	0	4	7	8	0	6	2	9	5	4	4
19	36	1142	11	54.5	62	76.7	42.7	63.2	57.7	81.7	63.4	52.9	40	0	1	1	0	1	0	1	1	0	0	4	6	9	1	6	5	11	6	3	0
20	36	1160	15	50.5	57.7	67.2	50.4	62.9	70.1	74.5	70.3	55.3	36.2	0	0	1	0	1	1	1	1	0	0	3	5	7	3	6	8	9	8	4	0
21	36	1118	3	58	59.5	59.8	47.1	63.8	63.7	73.6	70.1	52.2	33.7	0	1	1	0	1	1	1	1	0	0	5	5	5	2	6	6	9	8	3	0
22	36	1076	15	64	66.6	71.4	45.4	62.8	61.7	56	68.9	46.5	48.4	1	1	1	0	1	1	0	1	0	0	6	7	8	2	6	6	4	8	2	2
23	36	1034	3	67.3	75.3	73.1	45.7	67.7	68.7	53.4	63.6	57.4	48.2	1	1	1	0	1	1	0	1	0	0	7	10	9	2	8	8	4	6	5	2
24	36	902	12	69.1	68.2	71.7	55.1	74.3	71.2	56.4	63.8	47.5	55.7	1	1	1	0	1	1	0	1	0	0	8	8	9	4	10	9	5	7	2	5
25	36	800	6	55	59.2	63.4	51.7	71.4	76.1	59.7	58.1	55.7	62.7	0	0	1	0	1	1	0	0	0	1	5	6	7	4	10	11	6	6	5	7
26	36	698	5	57.7	75.8	61	72.3	69	70.7	57.7	78.9	56.3	68	0	1	1	1	1	1	0	1	0	1	6	11	7	10	9	10	6	12	5	9
13	37	500.5	16	71.1	38.1	80.8	76.9	79.2	86.7	75.1	59.5	68.2	83.9	1	0	1	1	1	1	1	0	1	1	11	0	15	13	14	17	13	7	10	16
14	37	609	6	78.5	44.5	75.9	71.6	77.8	69.5	74.2	57.9	79.5	70.4	1	0	1	1	1	1	1	0	1	1	13	2	12	11	13	10	12	6	13	10
15	37	657.5	6	69.7	52.2	71.8	70.2	69.4	66.6	72.8	58.5	83.5	68.3	1	0	1	1	1	1	1	0	1	1	10	4	10	10	10	9	11	6	14	9
16	37	736	12	68.7	61.4	58.6	57.5	81.7	53.7	70.2	51.1	77.4	65.6	1	1	0	0	1	0	1	0	1	1	9	7	6	6	13	4	10	4	12	8
17	37	844.5	0	62.1	69.1	63.7	61.6	62.7	50.5	72.3	57	67.5	66.3	1	1	1	1	1	0	1	0	1	1	7	9	7	6	7	3	10	5	8	8
18	37	953	17	67.8	67.1	60.6	41.9	56.9	52.3	67.9	70.9	59.3	51.8	1	1	1	0	0	0	1	1	0	0	8	8	6	1	5	4	8	9	5	3
19	37	1001.5	10	65.3	69.6	65.9	43.5	51.9	68.9	69	67.3	58.9	33.5	1	1	1	0	0	1	1	1	0	0	7	8	7	1	3	8	8	8	5	1
20	37	1020	17	64.4	72	62.2	50.6	50.2	69.1	65.7	78.6	55.5	34	1	1	1	0	0	1	1	1	0	0	7	9	6	3	3	8	7	10	4	1
21	37	1068.5	17	62.1	62.1	60.9	42.8	51.6	63	56.3	74.9	55.7	28.7	1	1	1	0	0	1	0	1	0	0	6	6	6	1	3	6	4	9	4	2
22	37	997	8	61.7	59.6	79.7	49.9	61.9	63.5	52.6	75.9	46.2	48.3	1	0	1	0	1	1	0	1	0	0	6	5	11	3	6	6	4	10	2	2
23	37	835.5	9	62.7	70.6	78.1	40.8	69	70	66.1	64.6	54.8	48.9	1	1	1	0	1	1	1	1	0	0	7	9	11	0	9	9	8	7	4	3
24	37	734	1	54.5	82.2	89.2	49.6	74.1	68.8	68.8	66.2	54.9	62.8	0	1	1	0	1	1	1	1	0	1	5	13	15	3	11	9	9	8	5	7
25	37	662.5	7	69.4	81.1	84.5	62.1	68.9	64.4	52.4	69.5	61.4	57.5	1	1	1	1	1	1	0	1	1	0	10	13	14	7	9	8	4	10	7	6
15	38	485	11	80.6	62.1	76.3	71.4	76.7	58.4	87.3	67.3	84.2	71	1	1	1	1	1	0	1	1	1	1	15	8	13	11	13	7	17	10	16	11
16	38	564	6	74.7	63.1	70.1	52.5	73.1	62.1	75.2	61.1	76.9	78.6	1	1	1	0	1	1	1	1	1	1	12	8	10	4	11	8	12	7	13	13
17	38	643	7	79.1	74.1	66.8	65.7	66	64.4	67.9	66.8	65.9	61	1	1	1	1	1	1	1	1	1	1	13	11	9	9	9	8	9	9	9	7
18	38	692	0	69.7	76.9	77.7	55.6	61.9	56.4	74.6	66.3	67.1	47.8	1	1	1	0	1	0	1	1	1	0	10	12	12	5	7	5	11	8	9	3
19	38	711	1	74.7	76.5	73.4	55.5	58.8	58.7	59.4	80.3	68.2	38.9	1	1	1	0	0	0	0	1	1	0	11	12	11	5	6	6	6	13	9	0
