"","Neo.Reference.ID","Name","Absolute.Magnitude","Est.Dia.in.KM.min.","Est.Dia.in.KM.max.","Est.Dia.in.M.min.","Est.Dia.in.M.max.","Est.Dia.in.Miles.min.","Est.Dia.in.Miles.max.","Est.Dia.in.Feet.min.","Est.Dia.in.Feet.max.","Close.Approach.Date","Epoch.Date.Close.Approach","Relative.Velocity.km.per.sec","Relative.Velocity.km.per.hr","Miles.per.hour","Miss.Dist..Astronomical.","Miss.Dist..lunar.","Miss.Dist..kilometers.","Miss.Dist..miles.","Orbiting.Body","Orbit.ID","Orbit.Determination.Date","Orbit.Uncertainity","Minimum.Orbit.Intersection","Jupiter.Tisserand.Invariant","Epoch.Osculation","Eccentricity","Semi.Major.Axis","Inclination","Asc.Node.Longitude","Orbital.Period","Perihelion.Distance","Perihelion.Arg","Aphelion.Dist","Perihelion.Time","Mean.Anomaly","Mean.Motion","Equinox","Hazardous"
"2830",3672907,3672907,21,0.1677084622,0.3750075218,167.7084621628,375.0075217981,0.1042091748,0.2330187988,550.2246310023,1230.3396778159,"2010-03-15",1268636400000,9.6895496576,34882.3787672888,21674.5536290412,0.1988300571,77.3448944092,29744552,18482408,"Earth",12,"2017-04-06 08:40:17",3,0.0607186,6.869,2458000.5,0.358281192442095,0.848299156473545,12.7502007242482,232.817187423552,285.37897883387,0.54436952314458,157.759979594544,1.15222878980251,2458036.74387589,314.279059467287,1.26148044074953,"J2000",NA
"2832",3773653,3773653,22.204,0.0963285397,0.2153971629,96.3285396982,215.3971629384,0.059855761,0.1338415505,316.0385261833,706.6836280547,"2010-03-15",1268636400000,12.0441774246,43359.0387284772,26941.6204810363,0.1106837011,43.0559616089,16558046,10288693,"Earth",7,"2017-05-22 06:19:16",3,0.108564,6.466,2458000.5,0.317508594335667,0.911154356089566,17.9007424925913,8.98802420261806,317.677429957008,0.621855017264748,28.4139755347492,1.20045369491438,2458037.55686415,318.006235771471,1.13322498248843,"J2000",NA
"2833",3515454,3515454,25.2,0.0242412481,0.0542050786,24.2412481101,54.2050786336,0.0150628086,0.0336814639,79.5316564495,177.8381901842,"2010-03-22",1269241200000,4.135304259,14887.0953324814,9250.2620970077,0.0644666724,25.0775356293,9644077,5992551.5,"Earth",10,"2017-04-06 08:57:52",8,0.0601964,4.509,2455298.5,0.292601419618158,1.49120537307577,5.08174298490331,190.326226500181,665.127059444345,1.05487656397158,346.97609237,1.92753418217997,2455272.67885736,13.9756926409446,0.541249968540971,"J2000",NA
"2834",2215588,2215588,19.4,0.3503926411,0.7835017643,350.3926411083,783.5017643338,0.2177238258,0.4868452748,1149.5821926537,2570.543928497,"2010-03-22",1269241200000,14.864496346,53512.186845474,33250.3918762891,0.2557921028,99.5031280518,38265956,23777362,"Earth",95,"2017-05-22 06:20:27",0,0.00329405,5.353,2458000.5,0.675518738530136,1.11382369288763,3.05668015522941,189.976229595939,429.361505026797,0.361414916923202,230.933756987141,1.86623246885206,2457791.15957569,175.522378856293,0.838454299664176,"J2000",NA
"2835",2411165,2411165,21.8,0.1160259082,0.2594418179,116.0259082094,259.4418179074,0.0720951346,0.1612096218,380.6624406898,851.1870938635,"2010-03-22",1269241200000,13.5999479701,48959.812692225,30421.7236142328,0.2238535826,87.0790481567,33488020,20808492,"Earth",18,"2017-04-06 09:21:38",0,0.0436135,4.155,2458000.5,0.502997133372268,1.59845875940244,20.074964886493,154.90544979244,738.160124163614,0.79443858560922,101.762565517986,2.40247893319566,2458292.55232817,217.56635355949,0.487699061782705,"J2000",NA
"2836",3467048,3467048,23.8,0.046190746,0.1032856481,46.1907460282,103.2856480504,0.0287015901,0.0641787064,151.544447199,338.8636855496,"2010-03-22",1269241200000,6.4818266774,23334.5760386983,14499.1980947123,0.3854188526,149.9279327393,57657840,35826920,"Earth",13,"2017-04-06 09:00:08",8,0.0197548,5.106,2455090.5,0.306165836000618,1.24599307566709,3.56914679663956,165.946960878647,508.009542418813,0.864512564004491,264.550741512442,1.62747358732968,2455156.01471841,313.573118890812,0.708648105872013,"J2000",NA
"2837",3511916,3511916,26,0.0167708462,0.0375007522,16.7708462163,37.5007521798,0.0104209175,0.0233018799,55.0224631002,123.0339677816,"2010-03-22",1269241200000,7.3304653176,26389.6751434416,16397.5178689901,0.0592191409,23.0362453461,8859057,5504763,"Earth",13,"2017-04-06 08:58:08",7,0.0619617,2.962,2458000.5,0.631969201741647,2.87562835156875,0.346251929883676,22.4377017429192,1781.13797034117,1.0583197977222,162.632453097724,4.6929369054153,2458838.86019519,190.552334914696,0.202117975134202,"J2000",NA
"2838",3516632,3516632,19.6,0.3195618867,0.7145621017,319.5618867213,714.5621017269,0.1985664891,0.4440081677,1048.4314204307,2344.3639258298,"2010-03-22",1269241200000,16.9982290777,61193.6246797261,38023.3386239109,0.3142118759,122.2284164429,47005428,29207818,"Earth",34,"2017-04-06 08:57:45",0,0.29851,3.861,2458000.5,0.63569263179155,1.7264511385879,17.779433098277,118.549792962554,828.571258268772,0.628958870639439,359.929821943554,2.82394340653635,2457731.00551657,117.090730661771,0.43448284792329,"J2000",NA
"2839",3684353,3684353,24.3,0.0366906138,0.0820427065,36.6906137531,82.0427064882,0.0227984834,0.0509789586,120.3760332259,269.1689931548,"2010-03-22",1269241200000,6.8733154156,24743.9354962308,15374.9192531997,0.2538115641,98.7326965332,37969672,23593260,"Earth",9,"2017-04-06 08:39:04",5,0.128759,5.315,2458000.5,0.0442888004294855,1.18765977931835,12.0839794752094,345.34280128716,472.755402534039,1.13505975237399,12.7783795066975,1.24025980626271,2457871.12051888,98.5215884424638,0.76149314861416,"J2000",NA
"2840",3745033,3745033,25.8,0.0183888672,0.0411187571,18.388867207,41.1187571041,0.0114263088,0.0255500032,60.3309310875,134.9040630575,"2010-03-22",1269241200000,11.2514178465,40505.1042472956,25168.296580771,0.1191596964,46.3531227112,17826038,11076586,"Earth",5,"2017-04-06 08:27:56",7,0.00878977,3.553,2458000.5,0.523149887340757,2.08784510770927,10.65483943991,159.684963884239,1101.90928162121,0.995589174826213,353.208168450698,3.18010104059232,2458544.38964611,182.308173763545,0.326705660805708,"J2000",NA
"2841",3120863,3120863,26.3,0.0146067964,0.0326617897,14.6067964271,32.6617897446,0.0090762397,0.020295089,47.92256199,107.1581062656,"2010-04-08",1.27071e+12,23.4294561672,84346.0422019117,52409.3505004045,0.4584011593,178.3180541992,68575840,42611052,"Earth",9,"2017-04-06 09:15:16",7,0.00155558,7.471,2458000.5,0.375131437378939,0.7685044424732,10.6140219765068,189.429007364129,246.075287060264,0.480214266336128,206.333635384146,1.05679461861027,2457934.76318791,96.1707802305399,1.46296690049918,"J2000",NA
"2842",3515026,3515026,25.9,0.0175612318,0.0392681082,17.561231848,39.2681081809,0.0109120402,0.0244000636,57.6155918963,128.8323800441,"2010-04-08",1.27071e+12,9.6992129999,34917.1667995766,21696.1695594369,0.0073191652,2.8471553326,1094931.625,680358.9375,"Earth",9,"2017-04-06 08:57:55",7,0.00607676,4.105,2458000.5,0.450359108683629,1.68295856750454,3.71268587998567,24.7825676191182,797.459366322568,0.925022847091719,215.146933779073,2.44089428791736,2457720.0455228,126.606590951697,0.4514336594479,"J2000",NA
"2843",3520208,3520208,20.5,0.2111324448,0.4721064988,211.1324447897,472.1064988055,0.1311915784,0.2933532873,692.6917701639,1548.9058855411,"2010-04-08",1.27071e+12,28.9695865348,104290.511525105,64802.0681195852,0.3460651864,134.619354248,51770616,32168770,"Earth",14,"2017-04-06 08:57:37",1,0.256539,3.975,2458000.5,0.287620225264819,1.55441331470718,53.1522613631047,199.929458583421,707.861330994907,1.10733260697646,64.8402530552384,2.00149402243789,2458183.47424359,266.944023063221,0.508574185701055,"J2000",NA
"2844",3747358,3747358,21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,933.3080892598,"2010-04-08",1.27071e+12,14.7095968211,52954.548555785,32903.8971290099,0.1883290291,73.2599945068,28173622,17506276,"Earth",8,"2017-04-06 08:27:23",7,0.118253,4.767,2458000.5,0.586961156997994,1.31364226326794,8.03625879131407,314.828519303484,549.938462866258,0.542585280538725,341.44459195923,2.08469924599715,2458100.73069298,294.387114362143,0.654618697015106,"J2000",NA
"2845",3752771,3752771,28.1,0.0063760979,0.0142573883,6.3760978988,14.2573883328,0.0039619223,0.0088591276,20.9189570301,46.7762099378,"2010-04-08",1.27071e+12,24.312826132,87526.1740752454,54385.360774699,0.4885898404,190.0614471436,73092000,45417264,"Earth",7,"2017-04-06 08:26:11",7,0.00316976,4.276,2458000.5,0.428978415040471,1.58613182840567,3.43794492210336,46.5094144415154,729.637836577194,0.90571551061096,231.817146544695,2.26654814620038,2458286.42998573,218.92344160048,0.493395465466535,"J2000",NA
"2846",2218017,2218017,19.6,0.3195618867,0.7145621017,319.5618867213,714.5621017269,0.1985664891,0.4440081677,1048.4314204307,2344.3639258298,"2010-04-15",1271314800000,6.5207319565,23474.6350434285,14586.2253135126,0.1856371502,72.212852478,27770922,17256050,"Earth",51,"2017-04-06 09:25:17",0,0.105939,5.27,2458000.5,0.192617864230126,1.19636250301381,12.0035840319401,214.116981135922,477.96117038843,0.96592171283828,265.026808223815,1.42680329318933,2458077.55659992,301.961025940799,0.753199260323668,"J2000",NA
"2847",2396593,2396593,19,0.4212646106,0.9419763057,421.2646105562,941.9763057186,0.2617616123,0.5853167591,1382.1017848971,3090.4735428537,"2010-04-15",1271314800000,14.8590825257,53492.6970926492,33238.2817018186,0.1692644536,65.8438720703,25321602,15734114,"Earth",52,"2017-04-06 09:21:55",0,0.105547,6.599,2458000.5,0.499365907509818,0.874636234490077,23.7408055233127,32.6148169601889,298.771814679042,0.43787271751297,28.1683541278917,1.31139975146718,2457902.64788491,117.905236379669,1.20493293648443,"J2000",NA
"2848",3373174,3373174,21.1,0.160160338,0.358129403,160.1603379786,358.1294030194,0.0995189894,0.2225312253,525.4604432536,1174.9652706022,"2010-04-15",1271314800000,10.7175207161,38583.07457782,23974.0220897571,0.4374145733,170.1542816162,65436292,40660228,"Earth",15,"2017-04-06 09:06:37",1,0.12718,4.876,2458000.5,0.378389309796666,1.30060502129419,18.8814620918246,58.9888613875125,541.772013061029,0.808469984968601,32.9719246034003,1.79274005761977,2457895.4446699,69.8078120027534,0.664486151593525,"J2000",NA
"2849",3516489,3516489,22.4,0.0880146521,0.1968067451,88.0146520901,196.8067450894,0.0546897524,0.122290004,288.7619911632,645.6914415591,"2010-04-15",1271314800000,10.5254358498,37891.5690592555,23544.3474524024,0.1809524305,70.3904953003,27070098,16820580,"Earth",14,"2017-08-29 06:19:11",0,0.0179445,5.566,2458000.5,0.10731994425216,1.11401510156577,13.2713388099866,211.459374694159,429.472187331342,0.994459062969663,44.6190361176705,1.23357114016187,2457916.67081547,70.268826065297,0.838238215696739,"J2000",NA
"2850",3515659,3515659,25.8,0.0183888672,0.0411187571,18.388867207,41.1187571041,0.0114263088,0.0255500032,60.3309310875,134.9040630575,"2010-04-22",1271919600000,6.8970764627,24829.4752657802,15428.0703394511,0.0207892774,8.0870285034,3110031.5,1932484,"Earth",13,"2017-04-06 08:57:50",7,0.0178331,4.422,2458000.5,0.356990419576194,1.52339489098039,5.42681367847524,21.0245848833745,686.779256137779,0.979557509669069,218.115470730994,2.06723227229171,2458080.24874997,318.196830010376,0.524185896389069,"J2000",NA
"2851",3516488,3516488,25,0.02658,0.0594346868,26.58,59.4346868419,0.0165160412,0.0369309908,87.2047272,194.9956979785,"2010-04-22",1271919600000,25.0958449289,90345.0417439356,56136.8955213915,0.0191952367,7.4669470787,2871566.5,1784308.75,"Earth",11,"2017-04-06 08:57:46",9,0.0172711,4.235,2455304.5,0.743100768048893,1.47584912003747,5.22861734045855,200.936552018336,654.879458041925,0.379144505413343,128.35711936409,2.5725537346616,2455356.73511447,331.285339650699,0.549719487425047,"J2000",NA
"2852",3520756,3520756,23.6,0.0506471459,0.1132504611,50.6471458835,113.2504610618,0.0314706677,0.0703705522,166.1651821003,371.5566426699,"2010-04-22",1271919600000,4.9918045658,17970.4964370213,11166.1676333258,0.1072877578,41.7349357605,16050020,9973020,"Earth",10,"2017-04-06 08:57:34",7,0.107505,3.809,2458000.5,0.44148684115976,1.90891329832845,4.84143152125411,121.276801336927,963.335870934464,1.06615319620157,87.6312505579409,2.75167340045534,2458197.80981656,286.265037870447,0.373701437745477,"J2000",NA
"2853",3557843,3557843,20.6,0.2016299194,0.4508582062,201.6299194428,450.8582061718,0.1252869847,0.2801502144,661.5155049046,1479.1936371367,"2010-04-22",1271919600000,9.6407971081,34706.8695890506,21565.4990510409,0.2838078775,110.401260376,42457052,26381590,"Earth",30,"2017-04-06 08:54:23",3,0.00112508,6.28,2458000.5,0.0498303132486554,0.956820200455566,10.5942547639067,35.1431818107878,341.856569545766,0.909141550144224,350.711552422669,1.00449885076691,2457883.47775877,123.232988906733,1.0530732244764,"J2000",NA
"2854",3560816,3560816,22,0.1058168859,0.2366137501,105.8168859331,236.6137501138,0.0657515442,0.1470249225,347.1682720448,776.2918559233,"2010-04-22",1271919600000,9.5738608346,34465.899004385,21415.769300808,0.418539668,162.8119354248,62612644,38905692,"Earth",9,"2017-04-06 08:53:56",4,0.0609457,5.764,2458000.5,0.346611684857978,1.0575051297953,3.62037874104862,215.366368112101,397.211808560064,0.690961495010996,175.844522078668,1.4240487645796,2457890.29965162,99.8765005533628,0.906317466504933,"J2000",NA
"2855",3745995,3745995,22.3,0.0921626549,0.2060819612,92.1626548503,206.0819612321,0.057267201,0.1280533543,302.370924539,676.1219416887,"2010-04-22",1271919600000,12.5753921505,45271.4117417788,28129.8947014403,0.3021344665,117.5303039551,45198672,28085152,"Earth",14,"2017-04-06 08:27:40",5,0.0397056,6.904,2458000.5,0.547842824547494,0.832594209364945,12.0727197099214,350.183513933402,277.490746961844,0.376463446004566,29.8016426502658,1.28872497272532,2457922.30675245,101.443271265353,1.29734055618619,"J2000",NA
"2856",3409991,3409991,25.6,0.0201629919,0.0450858206,20.1629919443,45.0858206172,0.0125286985,0.0280150214,66.1515504905,147.9193637137,"2010-05-08",1.273302e+12,13.2537211926,47713.3962934226,29647.2489357659,0.2885136043,112.2317886353,43161020,26819014,"Earth",12,"2017-04-06 09:03:32",6,0.00551963,5.973,2458000.5,0.107810973359801,1.01643469609392,13.7060098938375,220.689352539967,374.298122643548,0.906851882151361,259.668640508922,1.12601751003648,2457863.76296616,131.513703124837,0.961800175372066,"J2000",NA
"2857",3522157,3522157,19.4,0.3503926411,0.7835017643,350.3926411083,783.5017643338,0.2177238258,0.4868452748,1149.5821926537,2570.543928497,"2010-05-08",1.273302e+12,17.4558076158,62840.9074169156,39046.8960558052,0.2321769007,90.3168106079,34733172,21582192,"Earth",28,"2017-04-06 08:57:30",1,0.0530727,4.604,2458000.5,0.384509027056774,1.37373020328775,30.6115130449117,213.37210829159,588.099211627882,0.845518539383074,106.072308616195,1.90194186719243,2457758.48514812,148.147361793337,0.612141612983133,"J2000",NA
"2858",3523944,3523944,23.4,0.0555334912,0.1241766613,55.5334911581,124.1766612574,0.0345069009,0.0771597762,182.1964991311,407.4037573197,"2010-05-08",1.273302e+12,8.9930576866,32375.0076716169,20116.5707390666,0.0650835278,25.3174915314,9736357,6049892,"Earth",40,"2017-04-06 08:57:26",0,0.0617594,5.483,2458000.5,0.16605804341517,1.13117780120223,16.1950410036222,233.338212134826,439.43509402548,0.943336628779915,276.357920969844,1.31901897362455,2457885.84041423,93.9329867777682,0.819233613551871,"J2000",NA
"2860",3551067,3551067,21.5,0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,"2010-05-08",1.273302e+12,12.3121056467,44323.5803279782,27540.9491210151,0.2099890733,81.6857452393,31413918,19519704,"Earth",18,"2017-09-15 06:21:35",0,0.01411,6.446,2458000.5,0.181380667511294,0.918415243212692,19.1920919964783,224.10711005443,321.482288857805,0.751832473346226,310.206264906074,1.08499801307916,2457860.73667767,156.508765130678,1.11981285587783,"J2000",NA
"2861",3704144,3704144,23.4,0.0555334912,0.1241766613,55.5334911581,124.1766612574,0.0345069009,0.0771597762,182.1964991311,407.4037573197,"2010-05-08",1.273302e+12,3.2101455595,11556.524014049,7180.7746019517,0.2636075086,102.5433197021,39435120,24503848,"Earth",8,"2017-04-06 08:36:20",6,0.194385,4.689,2458000.5,0.20886967027737,1.41188292616441,9.89983340057328,287.873604544663,612.768534657002,1.1169834049062,248.801422112999,1.70678244742262,2457713.27339598,168.74492014123,0.587497529065376,"J2000",NA
"2862",3720000,3720000,25.1,0.0253837029,0.0567596853,25.3837029364,56.7596852866,0.0157726969,0.0352688224,83.279867942,186.2194458756,"2010-05-08",1.273302e+12,15.6128428247,56206.2341688707,34924.3681145408,0.3388776285,131.8233947754,50695372,31500642,"Earth",8,"2017-04-06 08:33:29",2,0.132242,6.071,2458000.5,0.213240992919341,0.991779316344436,14.8378128213838,72.4869188315484,360.762175400384,0.780291310170283,27.624696135849,1.20326732251859,2458124.42561534,236.336199956236,0.997887318980882,"J2000",NA
"2863",3519453,3519453,27,0.0105816886,0.023661375,10.5816885933,23.6613750114,0.0065751544,0.0147024923,34.7168272045,77.6291855923,"2010-05-08",1.273302e+12,8.4502066629,30420.7439865157,18902.2672842881,0.0046625101,1.8137164116,697501.5625,433407.375,"Earth",12,"2017-04-06 08:57:40",6,0.00406748,5.204,2458000.5,0.293154890670368,1.21565143692039,2.52133095580448,222.36482678509,489.56687900352,0.859277272836718,74.9765595352553,1.57202560100406,2457827.88442774,126.931801717654,0.735343862993256,"J2000",NA
"2864",2163693,2163693,16.3,1.4606796427,3.2661789745,1460.6796427136,3266.1789744576,0.9076239703,2.0295088955,4792.2561990004,10715.8106265596,"2010-05-15",1273906800000,17.193534482,61896.7241350747,38460.217282708,0.3773843555,146.802520752,56455896,35080068,"Earth",84,"2017-08-02 06:21:20",0,0.205902,7.666,2458000.5,0.32214930224993,0.741081035504904,25.61780739808,103.899114323556,233.022027337432,0.502342297006343,252.932420056732,0.979819774003464,2457947.56709178,81.7770198746402,1.54491832430372,"J2000",NA
"2865",2405212,2405212,18.1,0.6376097899,1.4257388333,637.6097898754,1425.7388332807,0.3961922327,0.8859127646,2091.8957030147,4677.6209937807,"2010-05-15",1273906800000,19.925263691,71730.9492874571,44570.8223503091,0.1612317439,62.7191467285,24119926,14987427,"Earth",52,"2017-08-16 06:21:45",0,0.00139343,4.488,2458000.5,0.731239998635598,1.37293987396644,5.03856866133366,0.138229774135588,587.591770072772,0.368991322400464,120.688382090014,2.37688842553242,2458219.83122049,225.622285063563,0.612670255669875,"J2000",NA
"2866",2430439,2430439,19.8,0.2914439045,0.6516883822,291.4439045349,651.6883821679,0.1810947904,0.4049402617,956.1808197541,2138.0853117517,"2010-05-15",1273906800000,11.4550681543,41238.2453555527,25623.8419543989,0.3497218493,136.0417938232,52317644,32508678,"Earth",51,"2017-04-06 09:20:56",0,0.220449,2.93,2458000.5,0.591902825716842,2.95878493809316,15.5759758398996,87.6246516525114,1858.95349691299,1.20747177254739,151.357341314349,4.71009810363894,2457169.16029435,160.995040775372,0.193657345704356,"J2000",NA
"2868",3780571,3780571,17.233,0.9505062494,2.1253965867,950.5062493808,2125.3965866539,0.5906170187,1.3206598024,3118.4589232186,6973.0861373577,"2010-05-15",1273906800000,16.6756609254,60032.3793312924,37301.7859239356,0.2814783754,109.4950866699,42108564,26165050,"Earth",1,"2017-08-13 06:20:39",6,0.0645165,3.96,2458000.5,0.47666960250901,1.76343649787524,9.58481107928539,350.562674953838,855.338783437334,0.922859923383166,183.346884065075,2.6040130723673,2457860.89691537,58.7569644214654,0.420885860633227,"J2000",NA
